Wavelength	R1
nm	MicroAmps
357	0.449113113901527
358	0.449700962780835
359	0.449031582856819
360	0.447691590384779
361	0.448722211397224
362	0.449041368031768
363	0.449596145155976
364	0.451644709750242
365	0.454358618318973
366	0.456222868430911
367	0.461455962923369
368	0.46459414472839
369	0.471052082199298
370	0.474767076488021
371	0.478476732108124
372	0.486244749103605
373	0.489513164191466
374	0.495706088454564
375	0.502704927565742
376	0.508634048833693
377	0.517699164177866
378	0.524324179660584
379	0.529323906242029
380	0.537182711121618
381	0.543868231753775
382	0.548249540380541
383	0.552931357971818
384	0.558576750651052
385	0.564974135288807
386	0.570273913071108
387	0.57638593452243
388	0.58556151991892
389	0.595466271556876
390	0.604351735647531
391	0.614016918345887
392	0.622487393219368
393	0.632723427221921
394	0.646525315160919
395	0.660968875448239
396	0.671875985246097
397	0.679197679340678
398	0.675736757231586
399	0.671961376287454
400	0.662656678652241
401	0.661989413739359
402	0.66313123841806
403	0.664742679015113
404	0.664379650502665
405	0.671984536267344
406	0.677540787581114
407	0.683720836287758
408	0.689879619965307
409	0.693401150935915
410	0.698033092554441
411	0.70463632182507
412	0.716268984154129
413	0.709148458112171
414	0.705038022783246
415	0.709980071621074
416	0.709118861784566
417	0.720945881024539
418	0.733875577567695
419	0.759936956005488
420	0.751215821198949
421	0.736822932725566
422	0.728299075934263
423	0.726431853219594
424	0.729917100698545
425	0.727702277060256
426	0.733517430913887
427	0.729447016526122
428	0.729265269096537
429	0.73368908179387
430	0.739044986168572
431	0.739776031863626
432	0.737052417274911
433	0.741337723088189
434	0.745139985249252
435	0.760653333236441
436	0.758457539214735
437	0.776244184425017
438	0.790237566344742
439	0.779463130759044
440	0.77218940266605
441	0.767051528258915
442	0.76958871287733
443	0.769673196020772
444	0.779853077681719
445	0.767308666501357
446	0.768880185339375
447	0.774727998722399
448	0.826114051753426
449	0.970359264523883
450	0.885556061317435
451	0.874624804486808
452	0.87384403993684
453	0.817246231352207
454	0.81696845655202
455	0.829160604295206
456	0.858416514051783
457	0.902692410341299
458	0.888043633892455
459	0.866015640577484
460	0.886983000273582
461	0.949700218185766
462	1.0190180914017
463	1.00901521931651
464	0.952334288481635
465	0.952809911594276
466	1.06368661319441
467	1.25764583538583
468	1.21070868668395
469	1.08400424816803
470	1.00280102907064
471	0.939663409601328
472	1.03573483841753
473	1.06939807791817
474	0.884156774147037
475	0.831476103512538
476	0.804107549488355
477	0.793422069778472
478	0.799083021176747
479	0.831623102866057
480	0.914561205283109
481	0.933255900995836
482	0.915458663325326
483	0.897933360153712
484	0.85938252983064
485	0.823063530019293
486	0.802074011701299
487	0.794428940963485
488	0.801536868014529
489	0.796131735927168
490	0.831618543349324
491	0.929322572517449
492	0.924327946662891
493	0.86736214092281
494	0.827862135754992
495	0.805376401673804
496	0.798625833541612
497	0.794154532633506
498	0.78762266680925
499	0.788836186812973
500	0.792476419713864
501	0.79255737426247
502	0.803784217667812
503	0.803155628061681
504	0.79981061743193
505	0.797376498300303
506	0.79453850764784
507	0.796628984557783
508	0.797004248711243
509	0.799286095624256
510	0.799092267048891
511	0.800301432575852
512	0.807773139634677
513	0.809305689434265
514	0.807467240979972
515	0.804204592522065
516	0.801617629920931
517	0.804865321905106
518	0.805095488331561
519	0.80482526853902
520	0.805387653122959
521	0.804195904549374
522	0.804858021528492
523	0.804420466232086
524	0.802557519792888
525	0.800577069238303
526	0.801996971031938
527	0.797648615904662
528	0.801492141644472
529	0.795573043016367
530	0.79526498238207
531	0.794364274217907
532	0.792671890516338
533	0.795643907691091
534	0.793953107088827
535	0.790911156979123
536	0.789182076844935
537	0.784167365656365
538	0.783520461689361
539	0.784040641418039
540	0.787618005249369
541	0.786419520874345
542	0.787320884212738
543	0.7839845644167
544	0.783103577282973
545	0.781903061581733
546	0.776305586743535
547	0.782257032095869
548	0.774759262072646
549	0.771804030518896
550	0.772968856867556
551	0.770825732368986
552	0.770901307240979
553	0.766792353921885
554	0.764779847513727
555	0.764335773853616
556	0.760316245618083
557	0.759023751847234
558	0.756101984723969
559	0.75610007546806
560	0.752949972019284
561	0.748925393124764
562	0.747448049621896
563	0.745053478408987
564	0.744006228654959
565	0.740461362228394
566	0.740746818874906
567	0.739149600422391
568	0.74027034127011
569	0.738912293836602
570	0.734859558662639
571	0.733934077855379
572	0.727416155702771
573	0.731620293344403
574	0.726655111229565
575	0.725489525756178
576	0.725019107797756
577	0.724072045341539
578	0.721760273083294
579	0.719160863125458
580	0.715318371168567
581	0.714958444004878
582	0.713859511780594
583	0.714698138610152
584	0.710648767045376
585	0.710178248951155
586	0.713426514093572
587	0.707053128907492
588	0.701717684660792
589	0.698989219684689
590	0.69482776850383
591	0.693769614438085
592	0.687032046793678
593	0.681399391864965
594	0.676138618407041
595	0.66925311203995
596	0.660675859979384
597	0.655787042378842
598	0.65146366207361
599	0.647716960022426
600	0.64823405080011
