Wavelength	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450
nm	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS	CPS
250	420	1520	10220	10620	1290	490	680	770	960	1580	1770	2110	2390	2000	1820	1460	1260	960	880	890	980	750	870	780	680	700	720	600	550	500	610	610	510	630	510	580	600	420	480	380	460	440	450
252.5	430	480	6480	18170	6870	620	820	940	1170	1660	1750	2290	2160	2260	1880	1570	1160	810	800	710	810	900	900	750	700	800	640	690	610	530	700	590	550	880	500	700	560	410	560	410	480	510	510
255	570	520	2490	20450	20120	1970	530	980	1240	1460	1850	2140	2230	2170	2280	1160	1160	870	710	950	870	700	690	840	640	650	570	660	470	700	540	470	570	710	620	660	610	540	540	480	440	490	550
257.5	930	530	760	13410	35130	10530	780	920	1070	1260	2010	2500	2300	2390	1900	1810	1000	1040	920	690	700	680	810	810	630	750	790	690	680	550	490	600	580	810	560	550	510	470	520	600	490	440	510
260	1310	1080	430	5820	39670	34630	2500	940	1410	1600	1670	2230	2580	1980	1710	1350	1100	830	760	790	720	840	730	670	580	670	600	910	640	490	600	540	530	720	570	480	540	370	450	390	520	520	580
262.5	1530	1960	620	1650	27970	67420	17750	990	1150	1460	1690	2130	2370	1900	1910	1350	1320	970	820	840	880	920	710	820	620	710	590	630	500	550	560	690	410	700	650	570	520	450	590	540	540	460	490
265	1280	3110	1500	980	10900	77490	63500	3490	1480	1690	1970	2360	2420	2100	1760	1360	1060	960	1000	890	820	840	780	750	720	650	670	680	680	580	580	550	560	860	550	610	580	560	500	500	430	410	420
267.5	990	3520	3140	1060	2590	52670	121630	24950	1450	1730	1750	2280	2380	2150	1940	1480	1380	1010	980	810	1010	780	670	660	850	790	650	570	650	690	430	560	630	860	560	470	640	500	400	410	490	350	460
270	390	3070	6670	1970	1700	22510	143670	91490	4940	1780	1790	2310	2550	2250	1600	1260	1130	1060	940	640	760	800	650	750	800	820	640	700	620	640	500	470	570	830	620	470	650	570	320	530	410	410	440
272.5	490	1960	8260	5710	1920	6060	99810	191630	38260	1930	1820	2520	2350	2380	1890	1590	1060	1100	920	810	860	1010	800	740	720	750	730	500	520	630	580	510	610	790	590	580	640	510	560	690	540	480	470
275	480	1040	7690	10410	3630	3650	40820	239060	145570	8990	2170	2530	2450	2440	1750	1880	1220	1000	840	940	970	850	690	670	760	640	680	750	620	660	630	590	580	760	450	440	460	600	450	550	550	510	400
277.5	470	870	5490	16340	8210	4540	11900	184310	294680	62390	2500	2450	2320	2380	2060	1620	1340	1040	830	920	840	840	800	890	790	580	610	620	610	650	720	580	610	780	500	600	510	560	550	460	490	630	480
280	480	740	3130	16340	18020	6710	7860	76910	346350	228450	11860	2810	2370	2300	2050	1710	1160	960	1010	1010	910	770	750	720	660	590	620	680	770	710	490	590	600	700	490	640	480	550	370	510	560	320	550
282.5	600	970	2160	12840	27060	13100	11080	22300	243390	444280	95170	3320	2770	2340	2050	1680	1290	870	860	950	1150	740	830	680	720	770	630	610	530	890	660	640	510	970	560	590	720	420	490	630	490	590	410
285	900	1030	2140	8320	33560	28040	17160	18650	98080	500180	334400	18900	3130	2550	1900	1800	1130	1130	940	1010	1210	1020	770	790	760	690	720	750	660	520	670	520	530	760	540	580	470	450	440	440	630	600	560
287.5	1140	1610	3110	6650	30750	46720	26910	28360	39980	338230	619950	149460	3510	2450	2150	1760	1490	1230	880	1100	980	820	820	830	840	770	690	710	680	610	720	710	610	610	430	660	520	530	460	500	490	620	590
290	1170	2180	3360	7300	21310	63670	49250	38930	37990	135780	659170	517490	30560	2750	2300	2000	1520	1220	1030	950	960	780	720	710	610	840	640	550	690	630	610	740	570	710	550	400	460	500	570	660	590	400	610
292.5	1420	2440	4930	8840	17780	62730	78680	51390	50640	49080	415140	960950	222450	3820	2520	2000	1390	1080	1270	1140	940	800	830	810	740	820	660	720	610	600	560	600	710	630	530	650	530	640	560	480	580	510	550
295	1800	3320	6150	10580	19080	52000	106790	75090	60290	42750	144010	934910	670420	38650	2840	2170	1620	1200	1140	980	980	1020	770	880	620	700	730	630	590	840	600	560	490	720	580	580	610	510	520	610	510	480	540
297.5	2060	3980	6670	11620	20210	43980	116550	111950	73310	49050	38850	532900	1097040	248750	4080	2020	1540	1430	1420	1040	1050	1080	680	740	740	810	750	690	700	610	680	820	620	660	550	730	540	460	590	440	630	570	640
300	2550	4220	7970	12930	22750	40650	102450	150580	93730	54750	23700	165040	1049240	768850	50640	2570	1750	1280	1350	1070	1110	1200	970	850	820	740	620	690	780	620	600	580	600	680	560	620	380	520	600	570	480	600	410
302.5	2580	4690	8820	14280	23650	40100	83540	170880	127100	61120	25100	34380	620640	1250030	324070	4380	1900	1510	1380	1180	1270	1070	890	830	660	760	690	640	550	720	790	560	590	1030	600	650	620	530	620	500	620	420	480
305	2830	5490	9340	15750	24530	41740	72120	162840	169240	71030	27330	17690	203690	1241950	965690	47900	2580	1670	1330	1180	1250	1110	970	920	760	670	780	900	860	570	730	760	610	820	550	640	760	660	600	530	470	530	530
307.5	2810	5940	9870	16430	27060	42840	66210	133130	204250	98160	30320	17740	41750	738270	1543840	328750	4050	1950	1730	1160	1340	1110	1160	1160	630	710	740	640	540	760	570	600	580	750	770	620	520	540	610	700	510	590	590
310	3140	6580	10400	17320	27660	43820	67930	106940	200910	142060	35640	20230	19400	255990	1506820	986360	46920	2440	1530	1320	1290	1350	1180	880	1080	870	730	680	610	720	840	700	610	660	670	660	530	600	590	570	540	580	590
312.5	3280	6230	11570	17500	27710	42880	67160	91020	168320	190340	53850	21250	19460	51550	927170	1745630	323450	4280	1750	1530	1330	1430	1120	930	1140	680	800	710	600	660	700	680	650	810	630	570	590	580	590	600	600	540	440
315	3090	6290	11400	17210	27150	42250	64230	85590	126550	204040	92460	25230	21860	19770	329000	1856980	1052320	43040	2060	1360	1130	1450	1280	980	820	820	840	710	640	770	730	700	520	880	630	560	730	540	620	610	580	550	590
317.5	3390	6130	11030	17450	26840	42410	61040	79250	98560	176350	153530	37040	23180	18480	61610	1191910	1847380	336030	3660	1940	1630	1310	1280	1220	1190	860	790	730	740	830	660	580	810	830	550	750	640	520	600	520	540	580	650
320	3210	6460	11300	16890	25440	41220	58410	75310	83720	128560	199540	74630	25360	20030	18260	428260	1989810	1150780	31560	2290	1780	1460	1150	980	1120	1040	870	710	910	700	750	560	610	760	730	560	620	590	550	490	610	570	490
322.5	3260	6260	10510	15720	25170	38050	55860	72580	79760	86910	194980	135630	31890	21030	16990	83760	1356510	2000360	309230	3330	2120	1750	1250	1170	1240	1230	860	870	750	820	720	680	690	780	660	810	780	610	620	600	500	510	670
325	3130	5800	10050	16020	24440	35020	52520	68420	74020	65700	146040	194620	57950	22290	17090	18690	521640	2227320	1117710	26700	2480	1700	1400	1210	1080	1070	900	790	830	880	920	670	700	1030	610	720	560	550	600	710	520	600	600
327.5	2700	6230	9930	15570	22160	34080	49210	63580	69770	58990	91590	220810	115710	25300	17370	14650	94900	1496170	2164940	289690	3750	2160	1570	1420	1170	1320	970	920	880	750	680	820	770	910	620	570	470	580	410	510	620	680	670
330	2900	5830	9600	14990	22050	31510	46370	57690	66000	54480	53770	178750	194480	39690	18740	15660	18710	575090	2473400	1110860	31720	2910	1660	1360	1290	1200	1080	910	700	830	710	870	720	950	720	570	590	680	460	450	560	550	690
332.5	3060	5610	9890	13720	19320	29120	41480	54980	62170	52480	43310	118610	243740	87260	19940	16230	15430	114250	1781020	2195430	325630	4040	1810	1490	1460	1090	1140	890	740	730	750	650	770	910	790	720	630	600	620	710	610	690	580
335	2990	5480	8440	12990	19540	27870	38970	53110	58370	50290	40030	66860	232530	167030	28390	16340	15290	20900	729880	2486880	1246940	38910	2530	1480	1520	1080	1120	1000	980	800	790	800	740	960	730	730	510	650	530	580	560	480	550
337.5	3320	5130	8400	11880	19060	26570	36100	49210	55890	48720	38880	44010	162450	241860	63730	18480	16500	16100	137010	1717020	2506630	448090	3970	1970	1460	1230	1200	1110	980	690	750	860	740	770	610	760	540	460	540	600	650	610	570
340	2860	4890	8320	11990	17310	24060	33610	44830	53030	47170	38730	38060	93190	263360	138880	23210	16730	16020	22330	682010	2978550	1747770	45160	2460	1500	1390	1090	1070	1080	810	870	800	670	840	600	490	590	620	780	650	630	530	360
342.5	2810	5150	7670	10960	16060	22750	32220	43320	50780	46140	40770	40510	55940	210100	234490	46460	17830	17110	16770	155890	2095280	3087580	424690	4350	1980	1450	1110	1190	1310	920	1150	790	680	880	720	630	710	490	510	490	670	510	650
345	2800	4650	7260	10270	14820	21000	30510	40970	49790	46290	43740	44200	48720	131470	289500	107800	21440	17520	16890	25450	775550	3005910	1586080	57160	2770	1960	1330	1240	920	1030	1110	750	800	1070	650	690	720	570	630	530	580	610	770
347.5	2940	5060	7680	9770	14290	19830	29840	38340	46610	49860	49370	51060	54240	80480	272230	210450	35950	18040	17360	17070	114780	1708950	2890860	500480	4550	2060	1420	1320	1310	1140	970	950	710	1010	650	710	670	560	650	560	560	490	600
350	3110	4410	6560	9440	13470	19520	29980	39780	50060	55240	57870	63470	67810	68020	193850	303370	81130	20730	19120	16600	21580	553440	2947830	1663240	60020	2740	1940	1470	1110	1100	1220	900	940	950	790	740	700	680	600	640	520	620	810
352.5	3110	5030	7150	9250	12800	18870	27000	40270	54490	64270	73660	83190	86600	81900	128370	317100	174190	29660	21230	18430	17600	94240	1779360	2807510	501510	4790	1990	1270	1290	1140	1140	1020	840	1060	680	750	640	740	530	630	590	540	620
355	3040	4950	6820	8990	13050	19280	29830	43610	61740	80120	96450	112590	121660	110350	108660	263370	282730	61210	25150	21550	17960	22330	593470	2849840	1652400	70230	2720	1730	1110	1160	1100	1060	1070	1180	680	730	720	640	710	680	650	620	590
357.5	3960	5420	6910	9090	13390	20130	31460	52860	75680	101570	130790	157590	169180	155170	132770	195170	352500	133350	30860	24040	21620	19280	99530	1722320	2860330	539500	4590	2100	1310	1280	1260	1260	1220	1400	780	980	750	760	640	560	670	510	670
360	4430	5700	7160	9780	13600	21760	36330	60670	96120	135720	182090	218560	236980	222340	181580	162240	341040	240730	49460	29280	25200	21660	24670	582020	2899430	1692770	65170	2700	1620	1270	1220	1140	1030	1290	820	770	890	890	770	810	630	590	580
362.5	5730	6380	7120	9790	14430	24950	42990	76560	123780	181380	245670	300020	327880	306480	244910	177880	272660	343660	97540	37010	30270	25460	23090	100140	1806760	2789000	515620	5090	2120	1560	1300	1160	1100	1440	1040	660	740	650	680	890	850	620	690
365	6730	7630	7480	10610	15990	28510	53370	94630	156520	236140	332730	407490	444960	412520	330350	223090	216470	386460	187520	50060	37200	30850	24430	27800	638280	2860420	1644620	57710	2710	2290	1370	1230	1140	1620	1150	1010	810	660	660	840	730	710	750
367.5	7810	8040	8550	11130	17640	32750	64390	120030	204480	310640	441500	537510	591760	545930	437220	291190	205950	343710	299760	84160	45840	36090	29930	25570	118290	1843790	2761230	476550	4890	1920	1640	1510	1170	1800	1330	800	910	680	760	720	860	780	860
370	9240	9360	9950	12640	20430	39460	77620	153230	258570	400710	568690	691020	758310	711120	565340	375690	236980	275730	389210	147770	57580	42430	34970	28210	31900	671850	2915210	1575480	43810	2560	1800	1150	1190	1550	1340	1180	930	940	890	690	910	870	800
372.5	11810	10940	10700	13670	23100	45630	94490	188870	325380	503440	716670	871740	970250	894430	709360	469860	288350	230990	402920	259150	80430	51380	40980	32480	25710	127980	1921090	2778930	402890	4740	2300	1920	1460	1920	1050	1110	1120	930	980	730	810	750	870
375	13480	12370	11850	15570	27180	53930	113630	228430	396440	623950	895720	1088080	1200480	1113160	886810	594270	347960	228980	352330	376340	130540	63250	46550	36810	27980	31600	712830	2966970	1474350	34420	2910	2020	1410	1700	1220	1250	1040	960	900	830	610	890	780
377.5	15870	15400	13380	17610	31530	63480	132550	270210	477960	750940	1064610	1306620	1436020	1339450	1058230	700570	420500	259230	284640	434260	216230	76970	54150	40210	31770	27090	146040	2018670	2701160	382510	4670	1860	1700	2020	1210	1320	1210	1130	1090	800	880	1070	890
